1636058341,Discharging,45090000,26470000
1636058401,Discharging,45090000,26420000
1636058461,Discharging,45090000,26380000
1636058521,Discharging,45090000,26340000
1636058581,Discharging,45090000,26300000
1636058641,Discharging,45090000,26260000
1636058701,Discharging,45090000,26210000
1636058761,Discharging,45090000,26170000
1636058821,Discharging,45090000,26130000
1636058881,Discharging,45090000,26080000
1636058941,Discharging,45090000,26040000
1636059001,Discharging,45090000,25980000
1636059061,Discharging,45090000,25940000
1636059121,Discharging,45090000,25900000
1636059181,Discharging,45090000,25860000
1636059241,Discharging,45090000,25820000
1636059301,Discharging,45090000,25780000
1636059361,Discharging,45090000,25720000
1636059421,Discharging,45090000,25680000
1636059481,Discharging,45090000,25630000
1636059542,Discharging,45090000,25590000
1636059601,Discharging,45090000,25550000
1636059661,Discharging,45090000,25510000
1636059721,Discharging,45090000,25460000
1636059781,Discharging,45090000,25420000
1636059841,Discharging,45090000,25380000
1636096381,Discharging,45090000,24780000
1636096441,Discharging,45090000,24630000
1636096501,Discharging,45090000,24550000
1636096561,Discharging,45090000,24480000
1636096621,Discharging,45090000,24400000
1636096681,Discharging,45090000,24340000
1636096741,Discharging,45090000,24250000
1636096801,Discharging,45090000,24150000
1636096861,Discharging,45090000,24080000
1636096922,Discharging,45090000,24000000
1636096981,Discharging,45090000,23930000
1636097041,Discharging,45090000,23830000
1636097101,Discharging,45090000,23760000
1636097161,Discharging,45090000,23670000
1636097221,Discharging,45090000,23590000
1636097281,Discharging,45090000,23510000
1636097341,Discharging,45090000,23430000
1636097401,Discharging,45090000,23340000
1636097461,Discharging,45090000,23270000
1636097521,Discharging,45090000,23190000
1636097581,Discharging,45090000,23110000
1636097641,Discharging,45090000,23020000
1636097701,Discharging,45090000,22940000
1636097761,Discharging,45090000,22850000
1636097821,Discharging,45090000,22760000
1636097881,Discharging,45090000,22680000
1636097941,Discharging,45090000,22590000
1636098001,Discharging,45090000,22520000
1636098061,Discharging,45090000,22440000
1636098121,Discharging,45090000,22340000
1636098181,Discharging,45090000,22270000
1636098242,Discharging,45090000,22190000
1636098301,Discharging,45090000,22120000
1636098361,Discharging,45090000,22030000
1636098421,Discharging,45090000,21950000
1636098481,Discharging,45090000,21860000
1636098541,Discharging,45090000,21780000
1636098601,Discharging,45090000,21700000
1636098661,Discharging,45090000,21620000
1636098721,Discharging,45090000,21520000
1636098781,Discharging,45090000,21450000
1636098841,Discharging,45090000,21370000
1636098901,Discharging,45090000,21290000
1636098961,Discharging,45090000,21200000
1636099021,Discharging,45090000,21120000
1636099081,Discharging,45090000,21040000
1636099141,Discharging,45090000,20950000
1636099201,Discharging,45090000,20870000
1636099261,Discharging,45090000,20780000
1636099321,Discharging,45090000,20700000
1636099381,Discharging,45090000,20630000
1636099441,Discharging,45090000,20550000
1636099502,Discharging,45090000,20450000
1636099561,Discharging,45090000,20380000
1636099621,Discharging,45090000,20300000
1636099681,Discharging,45090000,20210000
1636099741,Discharging,45090000,20130000
1636099801,Discharging,45090000,20040000
1636099861,Discharging,45090000,19950000
1636099921,Discharging,45090000,19870000
1636099981,Discharging,45090000,19790000
1636100042,Discharging,45090000,19700000
1636100101,Discharging,45090000,19620000
1636100161,Discharging,45090000,19540000
1636100221,Discharging,45090000,19450000
1636100281,Discharging,45090000,19370000
1636100341,Discharging,45090000,19290000
1636100401,Discharging,45090000,19190000
1636100461,Discharging,45090000,19110000
1636100521,Discharging,45090000,19030000
1636100581,Discharging,45090000,18940000
1636100642,Discharging,45090000,18860000
1636100701,Discharging,45090000,18790000
1636100761,Discharging,45090000,18700000
1636100821,Discharging,45090000,18630000
1636100881,Discharging,45090000,18540000
1636100941,Discharging,45090000,18470000
1636101001,Discharging,45090000,18380000
1636101061,Discharging,45090000,18290000
1636101121,Discharging,45090000,18210000
1636101181,Discharging,45090000,18120000
1636101242,Discharging,45090000,18050000
1636101301,Discharging,45090000,17970000
1636101361,Discharging,45090000,17890000
1636101421,Discharging,45090000,17800000
1636101481,Discharging,45090000,17720000
1636101541,Discharging,45090000,17640000
1636101601,Discharging,45090000,17560000
1636101661,Discharging,45090000,17490000
1636101721,Discharging,45090000,17380000
1636101781,Discharging,45090000,17310000
1636101842,Discharging,45090000,17230000
1636101901,Discharging,45090000,17140000
1636101961,Discharging,45090000,17060000
1636102021,Discharging,45090000,16980000
1636102081,Discharging,45090000,16920000
1636102141,Discharging,45090000,16870000
1636102201,Discharging,45090000,16820000
1636102261,Discharging,45090000,16770000
1636102321,Discharging,45090000,16710000
1636102381,Discharging,45090000,16660000
1636102442,Discharging,45090000,16600000
1636102501,Discharging,45090000,16560000
1636102561,Discharging,45090000,16510000
1636102621,Discharging,45090000,16460000
1636102681,Discharging,45090000,16410000
1636102741,Discharging,45090000,16360000
1636102801,Discharging,45090000,16300000
1636102861,Discharging,45090000,16250000
1636102921,Discharging,45090000,16200000
1636102981,Discharging,45090000,16150000
1636103041,Discharging,45090000,16080000
1636103101,Discharging,45090000,16030000
1636103161,Discharging,45090000,15990000
1636103221,Discharging,45090000,15930000
1636103281,Discharging,45090000,15880000
1636103341,Discharging,45090000,15820000
1636103401,Discharging,45090000,15780000
1636103461,Discharging,45090000,15730000
1636103521,Discharging,45090000,15680000
1636103581,Discharging,45090000,15640000
1636103641,Discharging,45090000,15570000
1636103701,Discharging,45090000,15520000
1636103761,Discharging,45090000,15470000
1636103822,Discharging,45090000,15420000
1636103881,Discharging,45090000,15370000
1636103941,Discharging,45090000,15320000
1636104001,Discharging,45090000,15270000
1636104061,Discharging,45090000,15220000
1636104121,Discharging,45090000,15160000
1636104181,Discharging,45090000,15120000
1636104241,Discharging,45090000,15060000
1636104301,Discharging,45090000,15010000
1636104361,Discharging,45090000,14960000
1636104421,Discharging,45090000,14920000
1636104481,Discharging,45090000,14880000
1636104541,Discharging,45090000,14830000
1636104601,Discharging,45090000,14770000
1636104661,Discharging,45090000,14730000
1636104721,Discharging,45090000,14690000
1636104781,Discharging,45090000,14630000
1636104841,Discharging,45090000,14570000
1636104901,Discharging,45090000,14500000
1636104961,Discharging,45090000,14430000
1636105021,Discharging,45090000,14370000
1636105081,Discharging,45090000,14330000
1636105141,Discharging,45090000,14270000
1636105201,Discharging,45090000,14220000
1636105261,Discharging,45090000,14170000
1636105321,Discharging,45090000,14120000
1636105381,Discharging,45090000,14060000
1636105441,Discharging,45090000,14000000
1636105501,Discharging,45090000,13950000
1636105561,Discharging,45090000,13910000
1636105621,Discharging,45090000,13870000
1636105681,Discharging,45090000,13830000
1636105741,Discharging,45090000,13780000
1636105801,Discharging,45090000,13730000
1636105862,Discharging,45090000,13680000
1636105921,Discharging,45090000,13640000
1636105981,Discharging,45090000,13590000
1636106041,Discharging,45090000,13530000
1636106101,Discharging,45090000,13470000
1636106161,Discharging,45090000,13420000
1636106221,Discharging,45090000,13360000
1636106281,Discharging,45090000,13300000
1636106341,Discharging,45090000,13230000
1636106401,Discharging,45090000,13180000
1636106462,Discharging,45090000,13120000
1636106521,Discharging,45090000,13060000
1636106581,Discharging,45090000,12970000
1636106641,Discharging,45090000,12900000
1636106701,Discharging,45090000,12830000
1636106761,Discharging,45090000,12780000
1636106821,Discharging,45090000,12710000
1636106881,Discharging,45090000,12630000
1636106941,Discharging,45090000,12570000
1636107001,Discharging,45090000,12490000
1636107062,Discharging,45090000,12420000
1636107121,Discharging,45090000,12370000
1636107181,Discharging,45090000,12300000
1636107241,Discharging,45090000,12260000
1636107301,Discharging,45090000,12190000
1636107361,Discharging,45090000,12130000
1636107421,Discharging,45090000,12070000
1636107481,Discharging,45090000,12020000
1636107541,Discharging,45090000,11970000
1636107601,Discharging,45090000,11920000
1636107661,Discharging,45090000,11870000
1636107722,Discharging,45090000,11820000
1636107781,Discharging,45090000,11770000
1636107841,Discharging,45090000,11730000
1636107901,Discharging,45090000,11680000
1636107961,Discharging,45090000,11630000
1636108021,Discharging,45090000,11590000
1636108081,Discharging,45090000,11540000
1636108141,Discharging,45090000,11470000
1636108201,Discharging,45090000,11400000
1636108261,Discharging,45090000,11340000
1636108322,Discharging,45090000,11280000
1636108381,Discharging,45090000,11230000
1636108441,Discharging,45090000,11180000
1636108501,Discharging,45090000,11120000
1636108561,Discharging,45090000,11060000
1636108621,Discharging,45090000,11000000
1636108681,Discharging,45090000,10950000
1636108741,Discharging,45090000,10890000
1636108801,Discharging,45090000,10820000
1636108861,Discharging,45090000,10780000
1636108921,Discharging,45090000,10730000
1636108982,Discharging,45090000,10670000
1636109041,Discharging,45090000,10620000
1636109101,Discharging,45090000,10570000
1636109161,Discharging,45090000,10530000
1636109221,Discharging,45090000,10480000
1636109281,Discharging,45090000,10290000
1636109341,Discharging,45090000,10110000
1636109401,Discharging,45090000,9940000
1636109461,Discharging,45090000,9760000
1636109521,Discharging,45090000,9580000
1636109581,Discharging,45090000,9400000
1636109641,Discharging,45090000,9190000
1636109701,Discharging,45090000,9040000
1636109761,Discharging,45090000,8850000
1636109821,Discharging,45090000,8660000
1636109881,Discharging,45090000,8490000
1636109941,Discharging,45090000,8300000
1636110001,Discharging,45090000,8120000
1636110061,Discharging,45090000,7940000
1636110121,Discharging,45090000,7760000
1636110181,Discharging,45090000,7580000
1636110241,Discharging,45090000,7400000
1636110301,Discharging,45090000,7190000
1636110361,Discharging,45090000,7020000
1636110421,Discharging,45090000,6830000
1636110481,Discharging,45090000,6650000
1636110541,Discharging,45090000,6450000
1636110601,Discharging,45090000,6280000
1636110661,Discharging,45090000,6090000
1636110721,Discharging,45090000,5910000
1636110781,Discharging,45090000,5730000
1636110841,Discharging,45090000,5550000
1636110901,Discharging,45090000,5350000
1636110961,Discharging,45090000,5170000
1636111021,Discharging,45090000,4970000
1636111081,Discharging,45090000,4790000
1636111141,Discharging,45090000,4590000
1636111201,Discharging,45090000,4420000
1636111261,Discharging,45090000,4230000
1636111321,Discharging,45090000,4040000
1636111381,Discharging,45090000,3850000
1636111441,Discharging,45090000,3670000
1636111501,Discharging,45090000,3480000
1636111561,Discharging,45090000,3290000
1636111621,Discharging,45090000,3150000
1636111681,Discharging,45090000,3150000
1636111742,Discharging,45090000,3150000
1636111802,Discharging,44980000,2530000
1636111861,Discharging,44980000,2340000
1636111921,Discharging,44980000,2140000
1636111981,Discharging,44980000,1940000
1636112041,Discharging,44980000,1740000
1636112101,Discharging,44980000,1540000
1636112161,Discharging,44980000,1360000
1636112221,Discharging,44980000,1150000
1636112281,Discharging,44980000,950000
1636112341,Discharging,44980000,740000
1636112401,Discharging,44980000,550000
1636112461,Discharging,44980000,350000
1636114441,Charging,45020000,19330000
1636114501,Charging,45020000,19890000
1636114561,Charging,45020000,20470000
1636114621,Charging,45020000,21010000
1636114682,Charging,45020000,21550000
1636114741,Charging,45020000,22100000
1636114801,Charging,45020000,22660000
1636114861,Charging,45020000,23210000
1636114921,Charging,45020000,23770000
1636114981,Charging,45020000,24310000
1636115041,Charging,45020000,24850000
1636115101,Charging,45020000,25350000
1636115161,Charging,45020000,25880000
1636115221,Charging,45020000,26400000
1636115281,Charging,45020000,26930000
1636115341,Charging,45020000,27450000
1636115402,Charging,45020000,27970000
1636115461,Charging,45020000,28480000
1636115521,Charging,45020000,29010000
1636115581,Charging,45020000,29530000
1636115641,Charging,45020000,30050000
1636115701,Charging,45020000,30570000
1636115761,Charging,45020000,31060000
1636115821,Charging,45020000,31600000
1636115881,Charging,45020000,32110000
1636115941,Charging,45020000,32600000
1636116001,Charging,45020000,33080000
1636116061,Charging,45020000,33560000
1636116121,Charging,45020000,34000000
1636116181,Charging,45020000,34420000
1636116241,Charging,45020000,34850000
1636116301,Charging,45020000,35250000
1636116361,Charging,45020000,35650000
1636116421,Charging,45020000,36010000
1636116481,Charging,45020000,36370000
1636116541,Charging,45020000,36730000
1636116601,Charging,45020000,37070000
1636116661,Charging,45020000,37390000
1636116721,Charging,45020000,37720000
1636116781,Charging,45020000,38020000
1636116841,Charging,45020000,38300000
1636116901,Charging,45020000,38580000
1636116961,Charging,45020000,38860000
1636117021,Charging,45020000,39120000
1636117081,Charging,45020000,39360000
1636117141,Charging,45020000,39600000
1636117201,Charging,45020000,39840000
1636117261,Charging,45020000,40070000
1636117321,Charging,45020000,40280000
1636117381,Charging,45020000,40490000
1636117441,Charging,45020000,40700000
1636117501,Charging,45020000,40890000
1636117561,Charging,45020000,41080000
1636117622,Charging,45020000,41250000
1636117681,Charging,45020000,41430000
1636117741,Charging,45020000,41600000
1636117801,Charging,45020000,41750000
1636117861,Charging,45020000,41920000
1636117921,Charging,45020000,42070000
1636117981,Charging,45020000,42220000
1636118041,Charging,45020000,42360000
1636118101,Charging,45020000,42500000
1636118161,Charging,45020000,42620000
1636118221,Charging,45020000,42750000
1636118282,Charging,45020000,42870000
1636118341,Charging,45020000,43000000
1636118401,Charging,45020000,43100000
1636118461,Charging,45020000,43220000
1636118521,Charging,45020000,43330000
1636118581,Charging,45020000,43440000
1636118641,Charging,45020000,43530000
1636118701,Charging,45020000,43630000
1636118761,Charging,45020000,43730000
1636118821,Charging,45020000,43810000
1636118881,Charging,45020000,43900000
1636118942,Charging,45020000,44000000
1636119001,Charging,45020000,44090000
1636119061,Charging,45020000,44160000
1636119121,Charging,45020000,44250000
1636119181,Charging,45020000,44320000
1636119241,Charging,45020000,44390000
1636119301,Charging,45020000,44470000
1636119361,Charging,45020000,44540000
1636119421,Charging,45020000,44610000
1636119481,Charging,45020000,44670000
1636119541,Charging,45020000,44740000
1636119601,Charging,45020000,44800000
1636119661,Charging,45020000,44860000
1636119721,Charging,45020000,44910000
1636119781,Charging,45020000,44980000
1636119841,Charging,45020000,45010000
1636119901,Charging,45020000,45010000
1636119961,Charging,45020000,45010000
1636120021,Charging,45020000,45010000
1636120081,Charging,45020000,45010000
1636120141,Charging,45020000,45010000
1636120201,Charging,45020000,45010000
1636120261,Charging,45020000,45010000
1636120322,Charging,45020000,45010000
1636120381,Charging,45020000,45010000
1636120441,Charging,45020000,45010000
1636120501,Charging,45020000,45010000
1636120561,Full,45020000,45020000
1636120621,Full,45020000,45020000
1636120681,Full,45020000,45020000
1636120741,Full,45020000,45020000
1636120801,Full,45020000,45020000
1636120861,Full,45020000,45020000
1636120921,Full,45020000,45020000
1636120982,Full,45020000,45020000
1636121041,Full,45020000,45020000
1636121101,Full,45020000,45020000
1636121161,Full,45020000,45020000
1636121221,Full,45020000,45020000
1636121281,Full,45020000,45020000
1636121341,Full,45020000,45020000
1636121401,Full,45020000,45020000
1636121461,Full,45020000,45020000
1636121521,Full,45020000,45020000
1636121581,Full,45020000,45020000
1636121641,Full,45020000,45020000
1636121701,Full,45020000,45020000
1636121761,Full,45020000,45020000
1636121821,Full,45020000,45020000
1636121881,Full,45020000,45020000
1636121941,Full,45020000,45020000
1636122001,Full,45020000,45020000
1636122061,Full,45020000,45020000
1636122121,Full,45020000,45020000
1636122181,Full,45020000,45020000
1636122241,Full,45020000,45020000
1636122301,Full,45020000,45020000
1636122361,Full,45020000,45020000
1636122421,Full,45020000,45020000
1636122481,Discharging,45010000,45010000
1636122541,Discharging,45010000,45010000
1636122601,Discharging,45010000,45010000
1636122661,Discharging,45010000,45010000
1636122721,Discharging,45010000,45010000
1636122781,Discharging,45010000,45010000
1636122841,Discharging,45010000,45010000
1636122901,Discharging,45010000,45010000
1636122961,Discharging,45010000,45010000
1636123021,Discharging,45010000,45010000
1636123082,Discharging,45010000,44960000
1636123141,Discharging,45010000,44920000
1636123201,Discharging,45010000,44880000
1636123261,Discharging,45010000,44830000
1636123321,Discharging,45010000,44790000
1636123381,Discharging,45010000,44750000
1636123441,Discharging,45010000,44700000
1636123501,Discharging,45010000,44650000
1636123561,Discharging,45010000,44610000
1636123621,Discharging,45010000,44570000
1636123681,Discharging,45010000,44520000
1636123741,Discharging,45010000,44480000
1636123801,Discharging,45010000,44430000
1636123861,Discharging,45010000,44390000
1636123921,Discharging,45010000,44350000
1636123981,Discharging,45010000,44310000
1636124041,Discharging,45010000,44260000
1636124101,Discharging,45010000,44220000
1636124161,Discharging,45010000,44160000
1636124221,Discharging,45010000,44120000
1636124281,Discharging,45010000,44070000
1636124341,Discharging,45010000,44020000
1636124402,Discharging,45010000,43980000
1636124461,Discharging,45010000,43940000
1636124521,Discharging,45010000,43880000
1636124581,Discharging,45010000,43830000
1636124641,Discharging,45010000,43780000
1636124701,Discharging,45010000,43730000
1636124761,Discharging,45010000,43680000
1636124821,Discharging,45010000,43620000
1636124881,Discharging,45010000,43570000
1636124941,Discharging,45010000,43530000
1636125001,Discharging,45010000,43490000
1636125062,Discharging,45010000,43440000
1636125121,Discharging,45010000,43390000
1636125181,Discharging,45010000,43350000
1636125241,Discharging,45010000,43310000
1636125301,Discharging,45010000,43260000
1636125361,Discharging,45010000,43210000
1636125421,Discharging,45010000,43160000
1636125481,Discharging,45010000,43100000
1636125541,Discharging,45010000,43060000
1636125601,Discharging,45010000,43010000
1636125661,Discharging,45010000,42970000
1636125721,Discharging,45010000,42930000
1636125781,Discharging,45010000,42880000
1636125841,Discharging,45010000,42830000
1636125901,Discharging,45010000,42790000
1636125961,Discharging,45010000,42740000
1636126021,Discharging,45010000,42680000
1636126081,Discharging,45010000,42610000
1636126141,Discharging,45010000,42520000
1636126201,Discharging,45010000,42430000
1636126261,Discharging,45010000,42330000
1636126321,Discharging,45010000,42260000
1636126381,Discharging,45010000,42210000
1636126441,Discharging,45010000,42140000
1636126501,Discharging,45010000,42040000
1636126561,Discharging,45010000,41960000
1636126621,Discharging,45010000,41860000
1636126681,Discharging,45010000,41760000
1636126741,Discharging,45010000,41660000
1636126801,Discharging,45010000,41530000
1636126861,Discharging,45010000,41450000
1636126921,Discharging,45010000,41350000
1636126981,Discharging,45010000,41260000
1636127041,Discharging,45010000,41190000
1636127101,Discharging,45010000,41100000
1636127161,Discharging,45010000,40990000
1636127221,Discharging,45010000,40890000
1636127281,Discharging,45010000,40800000
1636127341,Discharging,45010000,40740000
1636127401,Discharging,45010000,40680000
1636127461,Discharging,45010000,40600000
1636127521,Discharging,45010000,40520000
1636127581,Discharging,45010000,40470000
1636127641,Discharging,45010000,40420000
1636127701,Discharging,45010000,40360000
1636127761,Discharging,45010000,40310000
1636127821,Discharging,45010000,40250000
1636127881,Discharging,45010000,40200000
1636127941,Discharging,45010000,40150000
1636128001,Discharging,45010000,40110000
1636128061,Discharging,45010000,40050000
1636128121,Discharging,45010000,39980000
1636128181,Discharging,45010000,39930000
1636128242,Discharging,45010000,39880000
1636128301,Discharging,45010000,39840000
1636128361,Discharging,45010000,39790000
1636128421,Discharging,45010000,39730000
1636128481,Discharging,45010000,39680000
1636128541,Discharging,45010000,39630000
1636128601,Discharging,45010000,39590000
1636128661,Discharging,45010000,39540000
1636128721,Discharging,45010000,39480000
1636128781,Discharging,45010000,39430000
1636128841,Discharging,45010000,39370000
1636128901,Discharging,45010000,39320000
1636128961,Discharging,45010000,39270000
1636129021,Discharging,45010000,39190000
1636129081,Discharging,45010000,39120000
1636129141,Discharging,45010000,39050000
1636129201,Discharging,45010000,38970000
1636129261,Discharging,45010000,38920000
1636129321,Discharging,45010000,38870000
1636129381,Discharging,45010000,38820000
1636129441,Discharging,45010000,38760000
1636129501,Discharging,45010000,38710000
1636129561,Discharging,45010000,38660000
1636129621,Discharging,45010000,38610000
1636129681,Discharging,45010000,38560000
1636129741,Discharging,45010000,38510000
1636129801,Discharging,45010000,38460000
1636129862,Discharging,45010000,38410000
1636129921,Discharging,45010000,38360000
1636129981,Discharging,45010000,38310000
1636130041,Discharging,45010000,38260000
1636130101,Discharging,45010000,38200000
1636130161,Discharging,45010000,38150000
1636130221,Discharging,45010000,38100000
1636130281,Discharging,45010000,38060000
1636130341,Discharging,45010000,38010000
1636130401,Discharging,45010000,37940000
1636130461,Discharging,45010000,37880000
1636130521,Discharging,45010000,37820000
1636130582,Discharging,45010000,37770000
1636130641,Discharging,45010000,37700000
1636130701,Discharging,45010000,37640000
1636130761,Discharging,45010000,37580000
1636130821,Discharging,45010000,37530000
1636130881,Discharging,45010000,37490000
1636130941,Discharging,45010000,37420000
1636131001,Discharging,45010000,37370000
1636131061,Discharging,45010000,37320000
1636131121,Discharging,45010000,37270000
1636131181,Discharging,45010000,37220000
1636131241,Discharging,45010000,37150000
1636131302,Discharging,45010000,37080000
1636131361,Discharging,45010000,37020000
1636131421,Discharging,45010000,36950000
1636131481,Discharging,45010000,36870000
1636131541,Discharging,45010000,36810000
1636131601,Discharging,45010000,36760000
1636131661,Discharging,45010000,36700000
1636131721,Discharging,45010000,36640000
1636131781,Discharging,45010000,36570000
1636131841,Discharging,45010000,36500000
1636131901,Discharging,45010000,36450000
1636131961,Discharging,45010000,36400000
1636132022,Discharging,45010000,36340000
1636132081,Discharging,45010000,36280000
1636132141,Discharging,45010000,36220000
1636132201,Discharging,45010000,36170000
1636132261,Discharging,45010000,36110000
1636132321,Discharging,45010000,36060000
1636132381,Discharging,45010000,36000000
1636132441,Discharging,45010000,35950000
1636132501,Discharging,45010000,35900000
1636132562,Discharging,45010000,35830000
1636132621,Discharging,45010000,35770000
1636132681,Discharging,45010000,35720000
1636132741,Discharging,45010000,35670000
1636132801,Discharging,45010000,35600000
1636132861,Discharging,45010000,35540000
1636132921,Discharging,45010000,35470000
1636132981,Discharging,45010000,35410000
1636133041,Discharging,45010000,35360000
1636133101,Discharging,45010000,35310000
1636133161,Discharging,45010000,35260000
1636133221,Discharging,45010000,35210000
